id,clientId,created_at,updated_at,description,job,price,comments,status,paymentSign
385,315,"2022-05-13 14:40:51","2022-07-27 15:14:36","Silla operativa negra con apoyas","Revisar y presupuestar",0,"No tiene arreglo. roto el Asyncro.
Nos la deja.",Entregada,NULL
386,316,"2022-05-13 16:22:03","2022-05-27 14:31:43","2 Silla tipo Turin con cabezal negras, con bases cromadas. cuit 30716948052","Cambiar basculates",11600,"AUTORIZADO
TERMINADO
AVISADO",Entregada,NULL
387,317,"2022-05-16 16:31:29","2022-05-23 16:32:32","Sillon gammer tipo Bkl, negro","Cambio de cilindro",4900,"AUTORIZADO
TERMINADO
AVISADO",Entregada,NULL
388,264,"2022-05-16 19:45:42","2022-06-02 14:10:20","1 Silla verde, sin apoyas","cambiar cilindro 4.900.-. tapizado completo 5.500",10400,"AUTORIZADO 
TERMINADO 
AVISADO",Entregada,NULL
389,318,"2022-05-19 19:11:59","2022-05-27 19:09:34","sillon gammer negro y rojo","Cambiar basculante y ruedas",7370,"AUTORIZADO 
TERMINADO 
AVISADO",Entregada,NULL
390,319,"2022-05-20 19:50:32","2022-05-31 15:41:55","Sila tipo Tyson con apoyas negra","Ruedas y tapizado  - venuspesquera@hotmail.com enviar fc 30-68558882-6",4700,"tapizado ecocuero 125. solo asiento. opcion 2 negro

TERMINADO
AVISADO",Entregada,2000
391,320,"2022-05-21 13:38:50","2022-05-27 19:36:39","Sillon operativo negro, tela mesh, con apoyas, cromado","Cambio de cilindro",4900,NULL,Entregada,1000
392,36,"2022-05-23 15:30:31","2022-07-14 13:16:23","Silla tipo Rody negra, con apoyabraz0os","Revisar y presupuestar",14500,"Se baja
Avisado x w app
TERMINADO 
AVISADO",Entregada,NULL
393,321,"2022-05-23 18:06:35","2022-05-28 15:07:30","Estrella plateada con cilindro y ruedas","Cambiar ruedas y cilindro a base cromada nueva",6800,"ENVIADA fc A . cuit 30707642188 - mail  irubatsa@gmail.com. ENTREGADA 26/05, PAGADA POR TRANSFERENCIA",Entregada,1000
394,322,"2022-05-24 19:44:26","2022-07-02 15:35:43","2 Pie de Banquetas plateadas","Sacar y luego volver a colocar los cilindros",2000,"Se llevo la base, quedaron los cilindros.
Trajo todo/armar",Entregada,NULL
395,323,"2022-05-26 19:21:15","2022-08-22 17:56:41","Silla tipo Rody alta, crudo y negra, con apoya","Revisar y presupuestar",2100,"AVISADO X W APP
NUEVAMENTE EN AGOSTO !!
TERMINADO 
AVISADO",Entregada,NULL
396,324,"2022-05-27 18:29:11","2022-06-15 18:09:23","Silla china negra sin apoyas","Revisar y presupuestar",13250,"NO SE HACE",Entregada,NULL
397,250,"2022-05-28 14:38:51","2022-06-02 16:07:58","Silla 7000 con aro cajero","Revisar y presupuestar",4600,"AVISAD X W APP
AUTORIZADO 
TERMINADO
AVISADO",Entregada,NULL
398,325,"2022-05-31 15:43:56","2022-05-31 15:44:07","Silla cromada respaldo blanco, asiento rojo",Cilindro,0,"Se hizo en el momento y no se tomaron  datos.",Entregada,NULL
399,326,"2022-05-31 18:55:14","2022-06-10 14:35:21","4  Sillas 8500, neumàticas con apoyabrazos","Cambiar cilindros, tapizado de 2 asientos, ruedas y revisar",32150,"PASE PRES. X W APP
APROBADO
TERMINADO 
AVISADO",Entregada,NULL
400,327,"2022-05-31 18:57:26","2022-06-10 17:47:36","Silla china tipo Rody c/apoyas, negra","Revisar y avisar",6600,"PASE PRESUP. X W APP
Cilindro y ruedas",Entregada,NULL
401,328,"2022-06-01 13:59:30","2022-06-02 17:47:09","Sillon gerencial Negro con apoyas","Revisar y presupuestar",600,"suplem. respaldo",Entregada,NULL
402,329,"2022-06-01 15:42:56","2022-06-10 16:17:40","Sillon gerencial Negro","Revisar y presupuestar . tapizado tambien",3900,"Reatapizar apoyas y trasero respaldo
TERMINADO
AVISADO",Entregada,NULL
403,330,"2022-06-01 17:24:46","2022-06-06 17:51:12","3 Sillònes gerenciales medianos, c/casco","cambiar cilindros y reparar 1 apoya ( tornillo cortado )",15480,"AUTORIZADO 
TERMINADO 
AVISADO",Entregada,NULL
404,50,"2022-06-02 19:43:11","2022-06-10 18:53:10","Banqueta blanca alta giratoria",reparar,800,"TERMINADO
AVISADO",Entregada,NULL
405,331,"2022-06-04 13:30:32","2022-06-11 16:03:28","gammer rojo/negro","Estrella mediana",4000,"Faja en asiento $ 800.- estrella $ 3200.-  total $ 4000.-
AVISADO X W APP
TERMINADO
AVISADO",Entregada,NULL
406,332,"2022-06-04 14:59:25","2022-06-06 19:28:16","Sillòn gerencial negro","Cambiar cilindro y basculante ( c/Parker)",10570,"AUTORIZADO 
TERMINADO 
AVISADO",Entregada,5000
407,333,"2022-06-04 15:45:07","2022-10-20 13:11:05","Silla NV-5 negra c/apoyas.","Revisar y presupuestar",13700,"1 apoyabrazos, chapòn , cilindro y retapizar asiento.
Pasa entre 26 y 27 de sep. a dejar seña.
/CUANDO ESTE TERMINADO MANDAR UN MENSAJE DE TEXTO/AVISADO POR MEN. DE TEXTO",Entregada,5000
408,334,"2022-06-04 16:10:01","2022-06-06 17:54:28","Sillòn C chico negro","Estrella chica",2750,"AUTORIZADO 
TERMINADO 
AVISADO",Entregada,NULL
409,335,"2022-06-06 13:48:02","2022-06-10 19:00:14","Silla operativa, negra, mesh, con apoyas","Revisar y presupuestar",8700,"Cilindro, ruedas, 3 tornillos y rellenar asiento
ENVIE PRES. X W APP
TERMINADO
AVISADO",Entregada,NULL
411,336,"2022-06-06 15:03:00","2022-06-14 17:28:06","Rody alta cajera.","Sacar el aro y revisar",800,"TERMINADO
AVISADO",Entregada,NULL
412,337,"2022-06-06 16:54:39","2022-06-09 17:10:09","Asiento gamer verde y negro","Rellenar asiento",1800,"AVISADO X W APP",Entregada,NULL
413,247,"2022-06-06 17:04:32","2022-07-22 17:12:19","2 Silla Candy operative negra - silla India Vison","Revisar y presupuestar",13650,"TERMINADO 
AVISADO / PAGADO",Entregada,NULL
414,338,"2022-06-07 17:30:57","2022-06-11 13:53:08","Silla India negra","Revisar cilindro",800,"Colocar bolillero / rulemàn , arandelas y cierre.
AVISADO",Entregada,NULL
415,339,"2022-06-08 14:23:32","2022-07-07 14:01:35","Silla Turin Basic negra","Arreglar asiento",0,"TERMINADO 
AVISADO 2 veces",Entregada,NULL
416,340,"2022-06-08 15:10:45","2022-06-24 14:12:12","Sillon gerencial negr mesh con apoyas","Revisar y presupuestar",0,"NO TIENE ARREGLO
AVISADO X W APP",Entregada,NULL
417,342,"2022-06-09 16:34:39","2022-06-14 17:54:09","Silla mesh cromada c/apoyas negros","Revisar y avisar",7100,"Cilindro y revisar
AVISADO X  W APP",Entregada,NULL
418,341,"2022-06-09 17:03:45","2022-07-01 18:08:46","7  Sillones c/casco y apoyabrazos, tapizados en tela negra","Revisar y avisar",55500,"PAGADO
TERMINADO 
AVISADO",Entregada,NULL
419,343,"2022-06-09 17:37:18","2022-06-25 14:50:03","Silla 7010 negra c/apoyas","Revisar y avisar",4300,"ENVIE W APP
TERMINADO 
AVISADO",Entregada,NULL
420,344,"2022-06-09 17:48:56","2022-07-18 18:46:20","5 Rody alta, 7 tipo Tyson (2 sin apoyas), 1 "7010 " c/apoyas, 1 tipo "7010" c/apoyas, 2 sillas U marrones sin apoyas, 2 gerenciales c/apoyas, 1 sillòn C mediano c/apoyas.","Revisar y presupuestar",93290,"Hacer sillas  2 / 3 / 8 / 9 / 14 / 15 / 16 / 17 / 18 / 19
Depositaron seña de $ 46645 / AVISADO X W APP",Entregada,46645
421,345,"2022-06-10 18:06:51","2022-06-13 14:07:50","Silòn gamer naranja/negro","Cambiar cilindro",4900,"PAGADO
TERMINADO
AVISADO",Entregada,NULL
422,292,"2022-06-11 16:17:54","2022-06-11 16:53:24","Silla tipo Rody color tiza","Ajustar apoyabrazos",300,AVISADA,Entregada,NULL
423,346,"2022-06-13 13:16:35","2022-06-16 18:42:58","Tipo "c" Alto","Retapizar completo Y rellenar asiento",5300,"TERMINADO 
AVISADO",Entregada,3000
424,338,"2022-06-14 15:15:39","2022-07-01 17:55:04","Sillon gerencial chico/bajo con casco negro","Revisar y presupuestar",4000,"Chapòn y 2 ruedas
AVISÈ X W APP
TERMINADO
AVISADO",Entregada,NULL
425,347,"2022-06-14 15:56:44","2022-06-28 18:30:57","Sillòn gerencial Mesh cromado","Revisar y avisar",5600,"Arreglo respaldo màs base cromada $ 5600.-",Entregada,NULL
426,313,"2022-06-14 16:06:22","2022-06-21 13:18:43","Silla china sin apoyas","Revisar y presupuestar",2000,"Cambiar respaldo
AVISADA",Entregada,NULL
427,185,"2022-06-15 18:38:32","2022-07-05 16:12:31","3 Sillas tapizado azul","Revisar y presupuestar",22900,"Tapizar Ecocuero negro / ENTREGADAS 
Pasè presupuesto x mail a Luis Tessore, por las 2 sillas y 1 màs para retapizar /FACTURA ENVIADA",Entregada,NULL
428,36,"2022-06-15 18:41:11","2022-07-14 13:16:33","Silla tipo Rody negra c/apoyas","Revisar y presupuestar",8600,"Retapizar asiento y cambiar contacto c/soldadura
Avisado x w app
TERMINADO 
AVISADO",Entregada,NULL
429,348,"2022-06-16 14:39:47","2022-06-21 13:26:07",Bascualnte,cambiar,5800,"TERMINADO 
AVISADO",Entregada,1000
430,349,"2022-06-16 14:41:18","2022-07-01 13:55:55","Sillon Aluminio Alto negro","Revisar inclinacion, revisar y presupuestar",6200,"Cambiar basculante con adaptaciòn.

TERMINADO 
AVISADO",Entregada,NULL
431,350,"2022-06-17 15:05:36","2022-06-30 17:56:10","Sillòn gerencial negro","Revisar y presupuestar",14200,"Enviè pres. x w app
TERMINADO / DEBEMOS $ 800.-
AVISADO",Entregada,NULL
432,348,"2022-06-21 13:26:27","2022-06-23 17:11:10","Sillon gerencial Negro",Armar,0,"TERMINADO
AVISADO",Entregada,NULL
433,351,"2022-06-21 15:06:17","2022-06-21 19:06:19","Silla china chica negra","cambiar estrella",3200,"TERMINADO
AVISADO",Entregada,2000
434,352,"2022-06-21 15:08:46","2022-06-21 18:29:10","Sillon c chico","Cambio de cilindro y soldar chapòn",5700,"TERMINADO
AVISADO",Entregada,3000
435,353,"2022-06-21 20:02:00","2022-06-30 16:20:47","Sillo gerencial Negro","cilindro y revisar",8800,"Cilindro, soldar basculante,tornillo, retap. apoyas y rellenar asiento.
PAGADO
TERMINADO 
AVISADO",Entregada,NULL
436,344,"2022-06-22 13:50:18","2022-07-22 18:21:08","1 Rody alta negra","Revisar y presupuestar/ cilindro",0,NULL,Entregada,NULL
437,354,"2022-06-22 18:38:16","2022-06-23 14:48:48","Sillòn Mesh c/cabezal","Estrella grande y ruedas",5100,"PAGADO
RETIRA FLETERO RAUL RADICI

TERMINADO 
AVISADO",Entregada,NULL
438,355,"2022-06-22 19:48:59","2022-06-23 17:11:46","Sillòn C chico negro","Colocar chapòn c/manija",3150,"TERMINADO 
AVISADO",Entregada,1000
439,356,"2022-06-23 13:05:26","2022-06-25 16:30:01","Sillon mesh negro","cilindro y revisar",5700,"Cilindro y suplementar estrella
PAGADO
TERMINADO 
AVISADO",Entregada,3000
440,357,"2022-06-23 15:40:51","2022-07-14 16:17:25","1 sillon c chico negro y 2 sillas rody aalta con riñonera azul sin apoyas","Revisar y presupuestar",27700,"AUTORIZADO
AVISADO x w app",Entregada,NULL
441,50,"2022-06-23 16:56:06","2022-08-22 16:34:02","Sillòn Mesh cromado","Revisar y presupuestar / Ver tapizado respaldo, parte cuerina  $ 11.100.- + $ 3500.-",14600,"Presupuestado x w app / devolver $ 3500.-
Sumè $ 3500.- de interno nuevo / Para la pròxima ojo... no reconociò lo del interno !
Devolvì $ 2900.- que fuè lo que me reclamò.
TERMINADO 
AVISADO",Entregada,NULL
442,343,"2022-06-25 14:50:37","2022-07-02 15:36:49","Silla cromada c/cuero rojo","Cambiar chapòn c/adaptaciòn",3500,"Cambiar chapòn c/adaptaciòn 
$ 3500.-  APROBADO
TERMINADO
AVISADO
PRESUPUESTADO X W APP",Entregada,NULL
443,358,"2022-06-27 16:12:04","2022-07-01 18:08:19","Sillòn gamer negro","Revisar y presupuestar",5300,"Cilindro y fuelle telescòpico
TERMINADO 
AVISADO",Entregada,NULL
444,359,"2022-06-30 18:36:56","2022-07-01 16:25:01","Sillòn Mesh c/ap/reg. y bASE CROM.","Cambio de cilindro",5100,"Avisado x w app",Entregada,NULL
445,66,"2022-07-01 15:10:12","2022-07-01 15:13:07","3 Sillas 8500 trineo","Retapizado en Ecocuero negro",15300,NULL,Entregada,NULL
446,359,"2022-07-01 16:35:25","2022-07-05 14:21:40","Sillòn Mesh cromado",CILINDRO,5100,"TERMINADO 
AVISADO",Entregada,NULL
447,360,"2022-07-01 16:58:50","2022-07-08 17:41:35","Silla china negra",Cilindro,5000,"AVISADO X W APP
PAGADO",Entregada,NULL
448,7,"2022-07-01 17:13:03","2022-07-20 13:28:32","Sillòn gerencial negro","Cambiar cilindro",5100,"Oreden de compra nº 294 enviada el 12/07/22
TERMINADO / PAGADO 20/07/22
AVISADO",Entregada,NULL
449,361,"2022-07-01 19:16:09","2022-07-06 16:46:02","Sillòn gerencial negro, base metàlica negra","Revisar basculante y ver ajuste cilindro en chapòn",2100,"Cambiar resorte y suplem. cilindro
PASE PRES. X W APP

TERMINADO 
AVISADO",Entregada,NULL
450,362,"2022-07-04 14:16:50","2022-07-04 18:34:36","Silla tipo Candy c/apoyacabeza y estrella cromada","Cambio de cilindro",5500,"PAGADO
TERMINADO 
AVISADO",Entregada,NULL
451,363,"2022-07-04 17:50:13","2022-07-04 18:45:00","Base basculante negra","Cambiar cilindro",5200,"AVISADO X W APP
TERMINADO 
AVISADO",Entregada,2000
452,185,"2022-07-05 15:49:29","2022-09-05 14:12:12","2 Silla con apoyas regulables en tela azul","Revisar y presupuestar",0,"Enviè pres. x mail
FACTURA ENVIADA",Entregada,NULL
453,125,"2022-07-07 16:57:37","2022-07-07 16:57:44","Base neum. cromada con Asyncro","Cambio de cilindro y 4 tornillos",5700,NULL,Entregada,NULL
454,364,"2022-07-08 14:08:53","2022-07-18 18:30:39","Silla Rody negra, c/apoyas y Ovalina / Silla tipo Turìn c/apoyacabezas y base cromada","Revisar y presupuestar",17000,"ENVIÈ PRES. X W APP  / PAGADO
TERMINADO / FACTURA ENVIADA X W APP
AVISADO",Entregada,NULL
455,365,"2022-07-08 17:36:21","2022-07-11 19:11:30","Silla Mesh c/cabezal y apoyas reg.","Suplementar estrella",1100,"TERMINADO 
AVISADO",Entregada,NULL
456,366,"2022-07-08 19:07:42","2022-07-11 16:37:39","Base neum. chica","Estrella chica",2750,"TERMINADO 
AVISADO",Entregada,1000
457,367,"2022-07-13 17:04:03","2022-07-13 19:12:44","Base neumatica","Estrella mediana",3800,NULL,Entregada,2000
458,36,"2022-07-14 16:28:12","2022-08-22 18:49:09","Silla Rody c/riñonera, negra, c/apoyas metàlicos","Revisar y presupuestar",9700,"PASE PRES. X W APP
TERMINADO
AVISADO",Entregada,NULL
459,35,"2022-07-15 15:22:40","2022-08-05 14:48:40","Gerencial negro chico c/apoyas cromados / Walter","Ajustar apoyas, rellenar asiento,cotizar tapizado completo y revisar.",9050,"Presupuesto enviado a Alfonso Anglada x mail.
AUTORIZADO  factura enviada a pagos@moscuzza.net / FALTA PAGO",Entregada,NULL
460,368,"2022-07-15 19:22:49","2022-07-25 14:02:59","Sillòn Mesh cromado","Revisar y presupuestar",9250,"Ruedas, Cilindro y rellenar asiento
AVISADO",Entregada,NULL
461,369,"2022-07-18 16:36:12","2022-07-25 18:02:20","Sillòn gerencial negro c/apoyas tapizados","Cotizar retapizado completo c/relleno idem apoyas en Pana Rosa Dior ò Jackson Ash",9250,"Retapizado completo y relleno: en Jackson Ash $ 6500.- / en Pana Jaguar Rosa Dior $ 7300.- / Ruedas (opcional ) $ 1750.- / Inclinaciòn $ 200.-
AVISADA",Entregada,3500
462,370,"2022-07-18 18:29:27","2022-08-01 19:47:07","Sillòn gerencial negro tipo Trento, cromado","Revisar y presupuestar",7750,"Basculante y 5 ruedas. AUTORIZADO
AVISADA/ dice que quedò màs bajo, le ofrecì cambiar el cilindro por peq. diferencia.",Entregada,NULL
463,371,"2022-07-19 15:14:32","2022-08-04 18:48:26","1  Silla 7010 giratoria negra, sin brazos  /  1  Silla tipo Tyson neumàtica, asiento azul, respaldo negro, sin brazos","Revisar y presupuestar",6600,"PASE PRES. X W APP
AVISADA",Entregada,NULL
464,280,"2022-07-19 16:19:42","2022-07-20 13:25:10","Sillòn C bajo","cambiar chapòn",2800,"TERMINADO 
AVISADO",Entregada,NULL
465,372,"2022-07-20 13:40:56","2022-07-20 15:44:24","Silla Inyectada en alta densidad negra c/cromado","Revisar y presupuestar ( chapòn )",3500,"PRESUP. X W APP
AUTORIZADO / TERMINADO Y AVISADO",Entregada,NULL
466,373,"2022-07-20 17:07:50","2022-07-22 13:47:18","Sillon gerencial Negro","cambiar estrella mediana",3200,30-71157298-4,Entregada,NULL
467,87,"2022-07-20 18:26:06","2022-10-31 18:44:01","2 Sillones Aluminio alto y 1 bajo","Revisar y presupuestar",0,"Enviè pres. x mail",Entregada,NULL
468,373,"2022-07-21 14:04:14","2022-07-22 13:43:33","Sillon gerencial Negro","Cambio de cilindro",5500,NULL,Entregada,NULL
469,165,"2022-07-21 15:50:21","2022-08-05 15:53:46","Sillòn multicasco negro","Revisar y presupuestar",3750,"Retapizar en Ecocuero negro asiento c/casco y rellenar, Reparaciòn respaldo:colocar 4 bulones cabeza tanque y 2 Parkers.
PASE PRES. X W APP PABLO / AVISADO",Entregada,NULL
470,375,"2022-07-22 14:04:07","2022-08-01 15:16:45","Banqueta neumàtica cromada y plàstico blanco","Fabricar chapòn, asiento redondo y tapizar en Ecocuero negro",4800,AVISADO,Entregada,NULL
472,374,"2022-07-22 14:33:23","2022-07-23 14:37:51","Silla tipo NV-5 negra","Cambio de cilindro",5000,"Contado 5000, en 3 y 6 cuotas 5750
AVISADO",Entregada,NULL
473,377,"2022-07-22 15:07:46","2022-07-23 14:54:04","Silla Red roja y negra","Cambiar chapòn c/Parker",3800,AVISADA,Entregada,500
474,378,"2022-07-22 18:35:06","2022-07-25 14:06:43","Sillòn gamer verde","Cambio de cilindro",5500,"PAGADO
AVISADA",Entregada,NULL
475,321,"2022-07-22 20:03:54","2022-08-09 15:37:00","Sillòn cromado","Revisar y presupuestar",13300,"Cilindro, basculante y adaptar.
Pasè pres. x w app / AVISADO.



La trajo de vuelta porque se baja (Suplementar cilindro.)
AVISADO",Entregada,NULL
476,379,"2022-07-23 16:13:53","2022-07-23 16:42:43","Sillon gerencial Verde Musgo","Cambio de cilindro",5500,NULL,Entregada,NULL
477,380,"2022-07-25 16:54:37","2022-07-28 14:54:12","Banqueta neum.","Armar base completa c/chapòn cuadrado y estrella chica",11950,"TERMINADO 
AVISADO",Entregada,2000
478,381,"2022-07-26 18:25:16","2022-08-04 17:40:23","Sillon gerencial Negro","cambiar estrella mediana y 1 rueda us.",3200,"Sin factura
1 Rueda us. $ 180.-
TERMINADO
AVISADO",Entregada,NULL
479,382,"2022-07-27 13:19:12","2022-08-01 19:02:55","Sillon negro alta densidad","Revisar y presupuestar",1800,"Consultar poly tapizado o parche
AVISADA X W APP",Entregada,NULL
480,383,"2022-07-28 13:30:28","2022-08-01 13:45:17","X2 Sillas tipo nv-5 negras con apoyas","Cilindro y revisar",11800,"Se bajan.
Cambiar cilindros",Entregada,NULL
481,384,"2022-07-28 15:53:25","2022-07-28 19:01:22","Sillòn C chico negro","Cambiar basculante",8000,PAGADO,Entregada,NULL
482,385,"2022-07-28 15:59:28","2022-08-04 18:48:10","Silla gris tipo NV-5 basculante
PAGADO","Cilindro y retapizado en tela Jackson Azul Ocean",12100,"Saldo $ 11.000.-
AVISADO",Entregada,1100
483,386,"2022-07-29 15:52:04","2022-08-23 15:53:35","Sillon gerencial Negro / cromado","Revisar y presupuestar / ver inclinaciòn !!",8400,"Cilindro, inclinaciòn, retapizar 1/2 casco
AVISADO X W APP
TERMINADO 
AVISADO",Entregada,NULL
484,387,"2022-07-30 13:38:19","2022-08-26 13:50:29","Sillòn gamer Dakot","Cambiar basculante y revisar asiento",0,"SIN CARGO",Entregada,NULL
485,370,"2022-08-01 16:54:21","2022-08-04 18:49:05","Sillòn gerencial negro tipo Trento, cromado","Cambio de cilindro",2000,"dice que quedò màs bajo, le ofrecì cambiar el cilindro por peq. diferencia.",Entregada,NULL
486,388,"2022-08-01 17:20:19","2022-08-02 16:11:35","Sillòn yipo C chico negro","Cambio de cilindro y estrella chica",9300,"TERMINADO
AVISADO",Entregada,NULL
487,389,"2022-08-02 14:48:57","2022-08-09 15:27:30","Sillon gerencial Negro","Cambio de cilindro y ruedas",0,"Comprò sillòn usado a $ 45.000.- / Pagò u$s 200.- a $ 280.- /  Saldo $ 8600.- ( por el arreglo del sillòn que trajo $19.800.- )
AVISADA",Entregada,NULL
488,343,"2022-08-02 16:06:54","2022-08-25 16:30:49","Silla cromada negra china","Revisar y presupuestar",5300,"Soldar oreja y cambiar chapòn.
PRESUP. X W APP
TERMINADO 
AVISADO",Entregada,NULL
489,390,"2022-08-04 14:40:35","2022-09-26 14:54:25","2 Silla Rody alta negra, c/apoyas y 1 tipo 7010 c/apoyas, giratoria","Revisar y presupuestar",18100,"Enviè pres. x mail
pagado",Entregada,NULL
490,380,"2022-08-04 17:46:06","2022-08-18 15:46:45","Silla china chica negra","Revisar y hacer",9500,"Cilindro, ver de dar vuelta el tapizado, relleno asiento, friselina resp., ruedas.
presup. x w app
TERMINADO 
AVISADO",Entregada,1000
491,391,"2022-08-04 18:45:02","2022-08-12 17:50:11","Silla china respaldo alto","Revisar y presupuestar",6100,"Estrella chica y rellenar completo
PRES. X W APP
TERMINADO 
AVISADO",Entregada,NULL
492,35,"2022-08-06 16:38:06","2022-08-24 17:19:41","Sillon gerencial Negro y cromado","Revisar y presupuestar",10250,"Basculante y ruedas
Mandè pres. x mail",Entregada,NULL
493,392,"2022-08-11 13:27:37","2022-08-22 19:20:57","Rody negra c/apoyas","Contacto c/soldadura",6600,"TERMINADO
AVISADO POR TEL. / Factura enviada x mail",Entregada,NULL
494,66,"2022-08-11 14:29:41","2022-08-18 15:47:09","Silla Cajera Rody","Colocar estrella cromada, ruedas y pintar aro",10800,"FACTURA ENVIADA 11/08/22",Entregada,NULL
